Date,Open,High,Low,Close,Volume
8/26/2022 16:00:00,4198.74,4203.04,4057.66,4057.66,2113423504
8/29/2022 16:00:00,4034.58,4062.99,4017.42,4030.61,1893833291
8/30/2022 16:00:00,4041.25,4044.98,3965.21,3986.16,2080875524
8/31/2022 16:00:00,4000.67,4015.37,3954.53,3955,2541475082
9/1/2022 16:00:00,3936.73,3970.23,3903.65,3966.85,2303154412
9/2/2022 16:00:00,3994.66,4018.43,3906.21,3924.26,2083181521
9/6/2022 16:00:00,3930.89,3942.55,3886.75,3908.19,2249694351
9/7/2022 16:00:00,3909.43,3987.89,3906.03,3979.87,2209800080
9/8/2022 16:00:00,3959.94,4010.5,3944.81,4006.18,2290057541
9/9/2022 16:00:00,4022.94,4076.81,4022.94,4067.36,2097275308
9/12/2022 16:00:00,4083.67,4119.28,4083.67,4110.41,2147244637
9/13/2022 16:00:00,4037.12,4037.12,3921.28,3932.69,2642497109
9/14/2022 16:00:00,3940.73,3961.94,3912.18,3946.01,2483571502
9/15/2022 16:00:00,3932.41,3959.14,3888.28,3901.35,2510229670
9/16/2022 16:00:00,3880.95,3880.95,3837.08,3873.33,4363348031
9/19/2022 16:00:00,3849.91,3900.45,3838.5,3899.89,2117736405
9/20/2022 16:00:00,3875.23,3876.01,3827.54,3855.93,2335994827
9/21/2022 16:00:00,3871.4,3907.07,3789.49,3789.93,2487138441
9/22/2022 16:00:00,3782.36,3790.9,3749.45,3757.99,2450867075
9/23/2022 16:00:00,3727.14,3727.14,3647.47,3693.23,2812566206
9/26/2022 16:00:00,3682.72,3715.67,3644.76,3655.04,2634968922
9/27/2022 16:00:00,3686.44,3717.53,3623.29,3647.29,2548804869
9/28/2022 16:00:00,3651.94,3736.74,3640.61,3719.04,2637914627
9/29/2022 16:00:00,3687.01,3687.01,3610.4,3640.47,2601213630
9/30/2022 16:00:00,3633.48,3671.44,3584.13,3585.62,3146085245
10/3/2022 16:00:00,3609.78,3698.35,3604.93,3678.43,2796268885
10/4/2022 16:00:00,3726.46,3791.92,3726.46,3790.93,2915001983
10/5/2022 16:00:00,3753.25,3806.91,3722.66,3783.28,2502482020
10/6/2022 16:00:00,3771.97,3797.93,3739.22,3744.52,2518958795
10/7/2022 16:00:00,3706.74,3706.74,3620.73,3639.66,2716138719
10/10/2022 16:00:00,3647.51,3652.17,3588.1,3612.39,2381483415
10/11/2022 16:00:00,3595.86,3640.66,3568.45,3588.84,2731976978
10/12/2022 16:00:00,3590.83,3608.34,3573.86,3577.03,2375058756
10/13/2022 16:00:00,3520.37,3685.41,3491.58,3669.91,3202991397
10/14/2022 16:00:00,3690.41,3712,3579.68,3583.07,2666728008
10/17/2022 16:00:00,3638.65,3689.73,3638.65,3677.95,2581606904
10/18/2022 16:00:00,3746.26,3762.79,3686.53,3719.98,2663739031
10/19/2022 16:00:00,3703.11,3728.58,3666.51,3695.16,2398756059
10/20/2022 16:00:00,3689.05,3736,3656.44,3665.78,2643573608
10/21/2022 16:00:00,3657.1,3757.89,3647.42,3752.75,3006076801
10/24/2022 16:00:00,3762.01,3810.74,3741.65,3797.34,2588908128
10/25/2022 16:00:00,3799.44,3862.85,3799.44,3859.11,2710890488
10/26/2022 16:00:00,3825.97,3886.15,3824.07,3830.6,2920633065
10/27/2022 16:00:00,3834.69,3859.95,3803.79,3807.3,3065025495
10/28/2022 16:00:00,3808.26,3905.42,3808.26,3901.06,2901520060
10/31/2022 16:00:00,3881.85,3893.73,3863.18,3871.98,2805343391
11/1/2022 16:00:00,3901.79,3911.79,3843.8,3856.1,2621979328
11/2/2022 16:00:00,3852.9,3894.44,3758.68,3759.69,3113991763
11/3/2022 16:00:00,3733.25,3750.59,3698.15,3719.89,2856234717
11/4/2022 16:00:00,3766.98,3796.34,3708.84,3770.55,3025947358
11/7/2022 16:00:00,3780.71,3813.95,3764.7,3806.8,2496452846
11/8/2022 16:00:00,3817.02,3859.4,3786.28,3828.11,2586669895
11/9/2022 16:00:00,3810.94,3818.2,3744.22,3748.57,2542782564
11/10/2022 16:00:00,3859.89,3958.33,3859.89,3956.37,3357652603
11/11/2022 16:00:00,3963.72,4001.48,3944.82,3992.93,3032916652
11/14/2022 16:00:00,3977.97,4008.97,3956.4,3957.25,2615043030
11/15/2022 16:00:00,4006.41,4028.84,3953.17,3991.73,2794165098
11/16/2022 16:00:00,3976.82,3983.09,3954.34,3958.79,2406651146
11/17/2022 16:00:00,3919.26,3954.33,3906.54,3946.56,2196879829
11/18/2022 16:00:00,3966.39,3979.89,3935.98,3965.34,2236041314
11/21/2022 16:00:00,3956.23,3962,3933.34,3949.94,2113922792
11/22/2022 16:00:00,3965.51,4005.88,3956.88,4003.58,1998945068
11/23/2022 16:00:00,4000.3,4033.78,3998.66,4027.26,1753877149
11/25/2022 13:00:00,4023.34,4034.02,4020.76,4026.12,902963984
11/28/2022 16:00:00,4005.36,4012.27,3955.77,3963.94,2097892829
11/29/2022 16:00:00,3964.19,3976.77,3937.65,3957.63,1904609130
11/30/2022 16:00:00,3957.18,4080.11,3938.58,4080.11,3725030407
12/1/2022 16:00:00,4087.14,4100.51,4050.87,4076.57,2319414988
12/2/2022 16:00:00,4040.17,4080.48,4026.63,4071.7,2076416488
12/5/2022 16:00:00,4052.02,4052.45,3984.49,3998.84,2278161210
12/6/2022 16:00:00,3996.63,4001.51,3918.39,3941.26,2367140655
12/7/2022 16:00:00,3933.28,3957.57,3922.68,3933.92,2263753223
12/8/2022 16:00:00,3947.79,3974.19,3935.83,3963.51,2157778235
12/9/2022 16:00:00,3954.17,3977.02,3933.04,3934.38,2123231344
12/12/2022 16:00:00,3939.29,3990.71,3935.3,3990.56,2285904829
12/13/2022 16:00:00,4069.38,4100.96,3993.03,4019.65,3087952326
12/14/2022 16:00:00,4015.54,4053.76,3965.65,3995.32,2603890537
12/15/2022 16:00:00,3958.37,3958.37,3879.45,3895.75,2703927276
12/16/2022 16:00:00,3890.91,3890.91,3827.91,3852.36,5089538353
12/19/2022 16:00:00,3853.79,3854.86,3800.04,3817.66,2299211168
12/20/2022 16:00:00,3810.47,3838.24,3795.62,3821.62,2209956558
12/21/2022 16:00:00,3839.49,3889.82,3839.49,3878.44,2148847365
12/22/2022 16:00:00,3853.26,3853.26,3764.49,3822.39,2365338674
12/23/2022 16:00:00,3815.11,3845.8,3797.01,3844.82,1579126770
12/27/2022 16:00:00,3843.34,3846.65,3813.22,3829.25,1744900168
12/28/2022 16:00:00,3829.56,3848.32,3780.78,3783.22,1740055216
12/29/2022 16:00:00,3805.45,3858.19,3805.45,3849.28,1735156616
12/30/2022 16:00:00,3829.06,3839.85,3800.34,3839.5,1706136061
1/3/2023 16:00:00,3853.29,3878.46,3794.33,3824.14,2353396979
1/4/2023 16:00:00,3840.36,3873.16,3815.77,3852.97,2595164544
1/5/2023 16:00:00,3839.74,3839.74,3802.42,3808.1,2259316692
1/6/2023 16:00:00,3823.37,3906.19,3809.56,3895.08,2468430654
1/9/2023 16:00:00,3910.82,3950.57,3890.42,3892.09,2500082779
1/10/2023 16:00:00,3888.57,3919.83,3877.29,3919.25,2141504907
1/11/2023 16:00:00,3932.35,3970.07,3928.54,3969.61,2354204882
1/12/2023 16:00:00,3977.57,3997.76,3937.56,3983.17,2468826678
1/13/2023 16:00:00,3960.6,4003.95,3947.67,3999.09,2305897852
1/17/2023 16:00:00,3999.28,4015.39,3984.57,3990.97,2498747931
1/18/2023 16:00:00,4002.25,4014.16,3926.59,3928.86,2545980650
1/19/2023 16:00:00,3911.84,3922.94,3885.54,3898.85,2465301681
1/20/2023 16:00:00,3909.04,3972.96,3897.86,3972.61,2617398551
1/23/2023 16:00:00,3978.14,4039.31,3971.64,4019.81,2469899901
1/24/2023 16:00:00,4001.74,4023.92,3989.79,4016.95,2091229711
1/25/2023 16:00:00,3982.71,4019.55,3949.06,4016.22,2416051835
1/26/2023 16:00:00,4036.08,4061.57,4013.29,4060.43,2433218693
1/27/2023 16:00:00,4053.72,4094.21,4048.7,4070.56,2572664062
1/30/2023 16:00:00,4049.27,4063.85,4015.55,4017.77,2303537608
1/31/2023 16:00:00,4020.85,4077.16,4020.44,4076.6,2865897027
2/1/2023 16:00:00,4070.07,4148.95,4037.2,4119.21,2939837224
2/2/2023 16:00:00,4158.68,4195.44,4141.88,4179.76,3391309424
2/3/2023 16:00:00,4136.69,4182.36,4123.36,4136.48,2899964493
2/6/2023 16:00:00,4119.57,4124.63,4093.38,4111.08,2284201082
2/7/2023 16:00:00,4105.35,4176.54,4088.39,4164,2612787624
2/8/2023 16:00:00,4153.47,4156.85,4111.67,4117.86,2543426659
2/9/2023 16:00:00,4144.25,4156.23,4069.67,4081.5,2652617337
2/10/2023 16:00:00,4068.92,4094.36,4060.79,4090.46,2312192918
2/13/2023 16:00:00,4096.62,4138.9,4092.67,4137.29,2125959564
2/14/2023 16:00:00,4126.7,4159.77,4095.01,4136.13,2219075513
2/15/2023 16:00:00,4119.5,4148.11,4103.98,4147.6,2112266379
2/16/2023 16:00:00,4114.75,4136.54,4089.49,4090.41,2264834581
2/17/2023 16:00:00,4077.39,4081.51,4047.95,4079.09,2380094371
2/21/2023 16:00:00,4052.35,4052.35,3995.19,3997.34,2347271199
2/22/2023 16:00:00,4001.83,4017.37,3976.9,3991.05,2259720314
2/23/2023 16:00:00,4018.6,4028.3,3969.19,4012.32,2308657962
2/24/2023 16:00:00,3973.24,3978.25,3943.08,3970.04,2180170804
2/27/2023 16:00:00,3992.36,4018.05,3973.55,3982.24,2068606135
2/28/2023 16:00:00,3977.19,3997.5,3968.98,3970.15,2771735399
3/1/2023 16:00:00,3963.34,3971.73,3939.05,3951.39,2225253319
3/2/2023 16:00:00,3938.68,3990.84,3928.16,3981.35,2252262370
3/3/2023 16:00:00,3998.02,4048.29,3995.17,4045.64,2228260881
3/6/2023 16:00:00,4055.15,4078.49,4044.61,4048.42,2183396550
3/7/2023 16:00:00,4048.26,4050,3980.31,3986.37,2261990430
3/8/2023 16:00:00,3987.55,4000.41,3969.76,3992.01,2036782973
3/9/2023 16:00:00,3998.66,4017.81,3908.7,3918.32,2604828562
3/10/2023 16:00:00,3912.77,3934.05,3846.32,3861.59,3238481766
